0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.773944079875946,0.6922227740287781,-2.971399908346939e-07,0.7433074116706848,0.582924485206604,-0.0016455807490274,0.6996651291847229,0.496609628200531,-0.0070843952707946,0.6507854461669922,0.4486972093582153,-0.0144502520561218,0.6116605401039124,0.4205414652824402,-0.0210658367723226,0.5686383247375488,0.5484830141067505,0.0044063339009881,0.558066725730896,0.5847957134246826,-0.0033923210576176,0.5882828235626221,0.6093140244483948,-0.0161817967891693,0.6229815483093262,0.61122065782547,-0.0244401935487985,0.5473678708076477,0.6199557781219482,-0.0005612529930658,0.5594394207000732,0.661818265914917,0.0029511169996112,0.5931936502456665,0.6756247282028198,-0.003273116890341,0.6227794289588928,0.6639988422393799,-0.0107589391991496,0.5478288531303406,0.6935938000679016,-0.0056030834093689,0.5692921876907349,0.726776123046875,-0.004156713373959,0.5997012853622437,0.7321999073028564,-0.0044395616278052,0.6264171600341797,0.7166110873222351,-0.0075655234977602,0.5576731562614441,0.7633122205734253,-0.011705151759088,0.5755663514137268,0.7948005795478821,-0.0137852067127823,0.6068304181098938,0.7946502566337585,-0.0093063469976186,0.6288220286369324,0.7814102172851562,-0.0035297097638249,Yes
0.7796831727027893,0.5991252064704895,-3.318721155665117e-07,0.7093889117240906,0.5891548991203308,-0.0296566504985094,0.6471313238143921,0.5594152808189392,-0.0476993061602115,0.5975754261016846,0.5203514099121094,-0.0652829408645629,0.557517409324646,0.4956660568714142,-0.0772394761443138,0.6789355278015137,0.4447565674781799,-0.0156710892915725,0.6847711801528931,0.3847517371177673,-0.0420185662806034,0.7023482322692871,0.4262380599975586,-0.0545362718403339,0.7104815244674683,0.4679059088230133,-0.0578974746167659,0.7166840434074402,0.4261578023433685,-0.0112195881083607,0.7179986834526062,0.374674379825592,-0.0454914793372154,0.7314369678497314,0.4365951120853424,-0.0568641237914562,0.735864520072937,0.4860698878765106,-0.0568509139120578,0.7514333128929138,0.4161425232887268,-0.0116670290008187,0.7510091066360474,0.3703233599662781,-0.0451734513044357,0.7589194178581238,0.4295553267002105,-0.0446257516741752,0.7622171640396118,0.4776121973991394,-0.0338008478283882,0.7845350503921509,0.4150722622871399,-0.0141583299264311,0.7905406951904297,0.3483577966690063,-0.0319430157542228,0.7928149700164795,0.3097067177295685,-0.0331326909363269,0.7897951006889343,0.2718544006347656,-0.0289537403732538,Love you
0.5859562158584595,0.4887452125549316,-5.419136641648947e-07,0.5266886949539185,0.5219714641571045,-0.0174702331423759,0.4630756080150604,0.5283552408218384,-0.0301336981356143,0.4293358623981476,0.4889549016952514,-0.0450624600052833,0.4436207711696625,0.4356742799282074,-0.0539297573268413,0.4438133239746094,0.4088419377803802,-0.0018277883064001,0.4019649624824524,0.4056202471256256,-0.0366522595286369,0.4433463215827942,0.4507818818092346,-0.0526888258755207,0.4607944786548614,0.4461058676242828,-0.0595386214554309,0.4698389172554016,0.3751585483551025,-0.0069064009003341,0.4270808398723602,0.3710435926914215,-0.0432501919567585,0.4735714197158813,0.4266038537025451,-0.0436578728258609,0.4905346632003784,0.4147995710372925,-0.0343363024294376,0.4973877966403961,0.3434325754642486,-0.0186845865100622,0.4573380053043365,0.3377047777175903,-0.0514885820448398,0.4991829395294189,0.3953949809074402,-0.0340023711323738,0.5189294815063477,0.3865322172641754,-0.012540815398097,0.5318091511726379,0.3135425746440887,-0.0332306511700153,0.4936483204364776,0.304285854101181,-0.0481326393783092,0.5148286819458008,0.3514689803123474,-0.0338301286101341,0.5323060750961304,0.3545195162296295,-0.0178008526563644,Stop
0.6663285493850708,0.491712212562561,-1.060084628079494e-06,0.5601052045822144,0.5996370911598206,-0.0074550043791532,0.4349669218063354,0.6473762392997742,-0.009662153199315,0.3464609086513519,0.6448999047279358,-0.0221851877868175,0.2919758260250091,0.6346807479858398,-0.027052603662014,0.3921363651752472,0.4499642848968506,0.0407601706683635,0.3322372734546661,0.4318913221359253,-0.0048176501877605,0.39655601978302,0.4752742648124695,-0.0339835137128829,0.4570848941802978,0.5063074231147766,-0.042565282434225,0.4126384854316711,0.3719989657402038,0.0273239444941282,0.3400469422340393,0.3408907353878021,-0.0398448072373867,0.4250665605068207,0.409171462059021,-0.068189226090908,0.4971091449260711,0.4543577432632446,-0.0656451657414436,0.4420575201511383,0.2989110946655273,0.0059968861751258,0.3664477169513702,0.2614659070968628,-0.0504644364118576,0.4448564052581787,0.344550609588623,-0.0478454492986202,0.5134056210517883,0.4021335542201996,-0.0230192951858043,0.4798980057239532,0.2327429950237274,-0.0171139892190694,0.4024282097816467,0.1556251347064972,-0.0454139783978462,0.3430001139640808,0.1302127540111541,-0.0479965507984161,0.2812508344650268,0.1118083298206329,-0.0388608314096927,Love you
0.7535368204116821,0.6832045912742615,1.1839360780641073e-07,0.6978559494018555,0.6787920594215393,-0.015144120901823,0.6447535157203674,0.6535519957542419,-0.0291098076850175,0.5994178056716919,0.6313177943229675,-0.045775182545185,0.5728256106376648,0.5937368869781494,-0.0616747438907623,0.6542068123817444,0.5357101559638977,-0.0090776812285184,0.6048723459243774,0.5114741325378418,-0.0440415814518928,0.5813018679618835,0.5403863787651062,-0.0712262541055679,0.5761970281600952,0.5732436180114746,-0.0842691138386726,0.6722195148468018,0.4984092712402344,-0.0169129259884357,0.6364100575447083,0.4184723198413849,-0.0394652374088764,0.6032651662826538,0.3702799677848816,-0.0544295758008956,0.5729920864105225,0.331956148147583,-0.0627035722136497,0.7000462412834167,0.4836102724075317,-0.0300115458667278,0.6842219233512878,0.400736391544342,-0.0540987849235534,0.6614306569099426,0.353253036737442,-0.065315306186676,0.6384268999099731,0.3162116408348083,-0.0693743005394935,0.7311216592788696,0.4926465451717376,-0.0447523295879364,0.7442143559455872,0.4234305918216705,-0.0635203868150711,0.7498538494110107,0.3731762170791626,-0.0679612085223198,0.7541739344596863,0.329967200756073,-0.0677603259682655,Ok
0.6534504294395447,0.8118048906326294,4.527379076080251e-07,0.5879493355751038,0.7872629165649414,-0.0312707349658012,0.5363057851791382,0.7287505269050598,-0.0450827926397323,0.5034580826759338,0.6710966229438782,-0.0560808293521404,0.477482408285141,0.6203882694244385,-0.0660235211253166,0.584088921546936,0.6038207411766052,-0.0208763051778078,0.5575921535491943,0.5226856470108032,-0.0391558557748794,0.5442422032356262,0.469627171754837,-0.0549909137189388,0.5377036333084106,0.422656238079071,-0.0669852569699287,0.6262971758842468,0.5869658589363098,-0.0203563887625932,0.6259369850158691,0.4905171692371368,-0.0326919592916965,0.6273213028907776,0.4309952855110168,-0.0443806312978267,0.6287564635276794,0.3839821219444275,-0.0535967946052551,0.6644285321235657,0.5929344892501831,-0.0250032693147659,0.6703597903251648,0.506281316280365,-0.0409706532955169,0.6716324687004089,0.4546541571617126,-0.0520762205123901,0.6706057786941528,0.4099078476428985,-0.060257900506258,0.6989967226982117,0.6169238090515137,-0.0329265967011451,0.7218410968780518,0.5618736743927002,-0.0489353686571121,0.7355413436889648,0.5265036225318909,-0.0562431849539279,0.7455654144287109,0.4938579797744751,-0.0610931105911731,Hello
0.6770856976509094,0.8493223190307617,5.236926767793193e-07,0.6101822853088379,0.8272913694381714,-0.0310594569891691,0.5545896291732788,0.7725167274475098,-0.0491385385394096,0.5198689103126526,0.7182360887527466,-0.0643443837761879,0.4890997409820556,0.6747958660125732,-0.0801159963011741,0.6022157669067383,0.6454221606254578,-0.038713127374649,0.573410153388977,0.5626924633979797,-0.0637867227196693,0.5556365251541138,0.5085619688034058,-0.0830116122961044,0.5427905917167664,0.4572986364364624,-0.0978363081812858,0.6476795077323914,0.6273829936981201,-0.0423603542149066,0.6509691476821899,0.5217068791389465,-0.0643467977643013,0.6528354287147522,0.4517349600791931,-0.0828765630722045,0.6531338691711426,0.3887995183467865,-0.097109243273735,0.6874818801879883,0.6366297602653503,-0.0496173202991485,0.7012237906455994,0.5437971353530884,-0.0757899582386016,0.70622318983078,0.4833256006240845,-0.0942265093326568,0.70732182264328,0.4275740385055542,-0.1068765968084335,0.7230563759803772,0.6656023859977722,-0.0590105019509792,0.7512034177780151,0.6025364398956299,-0.0841112583875656,0.7675430178642273,0.5594673156738281,-0.0961101502180099,0.778368353843689,0.5175620913505554,-0.1039969623088836,Hello
0.6711888909339905,0.7858319282531738,4.584559860631998e-07,0.6130609512329102,0.7613439559936523,-0.0298029240220785,0.564351499080658,0.7090331315994263,-0.045253325253725,0.5332384705543518,0.6593747138977051,-0.0576844923198223,0.5104592442512512,0.6158775687217712,-0.0698252990841865,0.6145954728126526,0.5917500853538513,-0.0308264158666133,0.5932314395904541,0.5106538534164429,-0.0503187850117683,0.5815061330795288,0.4589617252349853,-0.0653583407402038,0.5746671557426453,0.4129960536956787,-0.076854407787323,0.6562330722808838,0.5795014500617981,-0.0313303843140602,0.6638045907020569,0.4867957532405853,-0.0469185635447502,0.6689599752426147,0.4286412894725799,-0.060217909514904,0.6718056201934814,0.3798605501651764,-0.0706460326910018,0.6918565630912781,0.5886550545692444,-0.0358110219240188,0.7086175680160522,0.5084377527236938,-0.0553839281201362,0.7142834067344666,0.4574455618858337,-0.0694774314761161,0.7155157327651978,0.4113306701183319,-0.079409547150135,0.7225229144096375,0.6138438582420349,-0.0427405834197998,0.7511054277420044,0.5624045729637146,-0.0623852647840976,0.7676987648010254,0.5270015597343445,-0.0723717734217643,0.7794423699378967,0.4922322034835815,-0.0789877027273178,Hello
0.8039403557777405,0.6459169387817383,-6.297386789810844e-07,0.716974675655365,0.618610143661499,-0.0301754958927631,0.6386198401451111,0.552899956703186,-0.046680524945259,0.5884518623352051,0.4783795773983001,-0.0642066001892089,0.5573152899742126,0.4145579636096954,-0.0744169056415557,0.6964713931083679,0.4244040250778198,-0.00804462749511,0.6952447295188904,0.3518349826335907,-0.0464114136993885,0.7038708329200745,0.4231998324394226,-0.0669907853007316,0.709955632686615,0.481685072183609,-0.0730546712875366,0.7472802996635437,0.4118632376194,-0.0069951941259205,0.7449718713760376,0.3517293334007263,-0.0554060935974121,0.7454493641853333,0.4398650527000427,-0.0736623778939247,0.7446675896644592,0.5004823803901672,-0.0743175819516182,0.7941823601722717,0.4081411063671112,-0.0127662299200892,0.7936594486236572,0.3556879758834839,-0.0594483241438865,0.785908579826355,0.437602549791336,-0.0613707825541496,0.7782407402992249,0.4955050945281982,-0.0475819408893585,0.8385127782821655,0.4115863144397735,-0.0204785820096731,0.8460396528244019,0.3203308582305908,-0.0459198579192161,0.8450233340263367,0.2615749835968017,-0.0497780963778495,0.8378264904022217,0.2019877433776855,-0.0451231785118579,Love you
0.5751463174819946,0.5437142848968506,-4.978512038178451e-07,0.5372710227966309,0.6015945672988892,-0.0123292058706283,0.4824473261833191,0.6357884407043457,-0.0196312200278043,0.4428848624229431,0.6140463948249817,-0.0298858378082513,0.4358008503913879,0.5622464418411255,-0.03561832010746,0.441332995891571,0.5490904450416565,0.0055099711753427,0.4054089188575744,0.563614010810852,-0.0234883278608322,0.44770547747612,0.5816647410392761,-0.0369109846651554,0.4633525907993316,0.5714696049690247,-0.0420470125973224,0.4506590068340301,0.5083760023117065,-0.0005214682896621,0.4105268716812134,0.5215135812759399,-0.0317034348845481,0.4620760083198547,0.5469133257865906,-0.032939363270998,0.4776597619056701,0.5303420424461365,-0.0242330748587846,0.4637018740177154,0.4675185978412628,-0.0124263325706124,0.4244031906127929,0.4777980446815491,-0.0423282422125339,0.4742835164070129,0.5078616142272949,-0.0277619995176792,0.4914921820163727,0.4935045838356018,-0.0082184914499521,0.4841508269309997,0.4233741760253906,-0.0263060703873634,0.4463564753532409,0.429388552904129,-0.041306123137474,0.4761025309562683,0.4592593908309936,-0.0288081374019384,0.4931357800960541,0.4552216231822967,-0.0138894189149141,Stop
